chr	strand	BSJ_count	cell_line	tool	circ_id	circ_id_strand	start	end	circ_ID	design	primer_found	total_primer_pairs	passed	failed_spec	failed_SNP	failed_sec_str_temp	failed_sec_str_amp
chr16	-	140	SW480	PFv2	chr16:88501095-88501552	chr16:88501095-88501552/-	88501095	88501552	circ09070	1	1	4	3	1	0	0	0
chr11	-	14	HLF	PFv2	chr11:62525112-62526264	chr11:62525112-62526264/-	62525112	62526264	circ09071	1	0	20	0	20	0	0	0
chr22	+	12	HLF	PFv2	chr22:17877058-17877130	chr22:17877058-17877130/+	17877058	17877130	circ09072	1	0	8	0	8	0	0	0
chr3	+	8	SW480	PFv2	chr3:142094535-142100603	chr3:142094535-142100603/+	142094535	142100603	circ09073	1	0	11	0	11	0	0	0
chr15	+	19	HLF	PFv2	chr15:34379906-34526125	chr15:34379906-34526125/+	34379906	34526125	circ09074	1	0	20	0	20	0	0	0
chr16	-	26	NCI-H23	PFv2	chr16:89299962-89300142	chr16:89299962-89300142/-	89299962	89300142	circ09075	0	0	0	0	0	0	0	0
chr11	+	6	NCI-H23	PFv2	chr11:62530375-62530759	chr11:62530375-62530759/+	62530375	62530759	circ08666	1	0	20	0	20	0	0	0
chr14	+	7	SW480	PFv2	chr14:104860914-104861018	chr14:104860914-104861018/+	104860914	104861018	circ09076	1	1	9	9	0	0	0	0
chr14	+	7	NCI-H23	PFv2	chr14:104944086-104946066	chr14:104944086-104946066/+	104944086	104946066	circ09077	1	0	11	0	11	0	0	0
chr13	-	80	NCI-H23	PFv2	chr13:112872987-112873226	chr13:112872987-112873226/-	112872987	112873226	circ09078	1	1	20	18	2	0	0	0
chr19	-	11	HLF	PFv2	chr19:53353331-53353499	chr19:53353331-53353499/-	53353331	53353499	circ09079	0	0	0	0	0	0	0	0
chr22	+	38	HLF	PFv2	chr22:17877067-17877364	chr22:17877067-17877364/+	17877067	17877364	circ09080	1	0	20	0	20	0	0	0
chr2	+	31	HLF	PFv2	chr2:130443697-130443755	chr2:130443697-130443755/+	130443697	130443755	circ09081	0	0	0	0	0	0	0	0
chr14	+	13	SW480	PFv2	chr14:104947914-104952864	chr14:104947914-104952864/+	104947914	104952864	circ08620	1	0	2	0	2	0	0	0
chr1	+	10	SW480	PFv2	chr1:822040-822145	chr1:822040-822145/+	822040	822145	circ09082	1	1	5	5	0	0	0	0
chr16	-	15	SW480	PFv2	chr16:504038-504213	chr16:504038-504213/-	504038	504213	circ09083	0	0	0	0	0	0	0	0
chr9	+	34	SW480	PFv2	chr9:137102304-137102897	chr9:137102304-137102897/+	137102304	137102897	circ09084	1	0	9	0	9	0	0	0
chr2	-	23	HLF	PFv2	chr2:92471345-93002490	chr2:92471345-93002490/-	92471345	93002490	circ09085	1	1	20	20	0	0	0	0
chr17	-	64	SW480	PFv2	chr17:77215844-77215958	chr17:77215844-77215958/-	77215844	77215958	circ09086	0	0	0	0	0	0	0	0
chr11	-	117	HLF	PFv2	chr11:62522230-62527681	chr11:62522230-62527681/-	62522230	62527681	circ09087	1	0	20	0	20	0	0	0
chr9	-	8	NCI-H23	PFv2	chr9:137102222-137102981	chr9:137102222-137102981/-	137102222	137102981	circ09088	0	0	0	0	0	0	0	0
chr22	+	10	HLF	PFv2	chr22:17876707-17877436	chr22:17876707-17877436/+	17876707	17877436	circ09089	1	0	20	0	20	0	0	0
chr6	+	28	SW480	PFv2	chr6:31271598-31356442	chr6:31271598-31356442/+	31271598	31356442	circ09090	0	0	0	0	0	0	0	0
chr17	+	14	SW480	PFv2	chr17:514470-514562	chr17:514470-514562/+	514470	514562	circ09091	0	0	0	0	0	0	0	0
chr1	+	8	SW480	PFv2	chr1:16606-186469	chr1:16606-186469/+	16606	186469	circ09092	1	0	18	0	18	0	0	0
chr2	-	8	NCI-H23	PFv2	chr2:61522610-61533903	chr2:61522610-61533903/-	61522610	61533903	circ04308	1	1	20	6	14	0	0	0
chr7	+	6	SW480	PFv2	chr7:65087752-65773734	chr7:65087752-65773734/+	65087752	65773734	circ09093	1	0	15	0	15	0	0	0
chr1	+	10	HLF	PFv2	chr1:234247906-234248326	chr1:234247906-234248326/+	234247906	234248326	circ09094	1	1	12	12	0	0	0	0
chr20	-	13	HLF	PFv2	chr20:63571280-63571739	chr20:63571280-63571739/-	63571280	63571739	circ09095	0	0	0	0	0	0	0	0
chr2	-	19	HLF	PFv2	chr2:54982514-54987698	chr2:54982514-54987698/-	54982514	54987698	circ05603	1	1	20	20	0	0	0	0
chr16	-	19	HLF	PFv2	chr16:56627010-56636982	chr16:56627010-56636982/-	56627010	56636982	circ09096	0	0	0	0	0	0	0	0
chr12	-	28	SW480	PFv2	chr12:55086818-55101692	chr12:55086818-55101692/-	55086818	55101692	circ09097	1	1	20	2	18	0	0	0
chr20	-	44	SW480	PFv2	chr20:23749093-23825287	chr20:23749093-23825287/-	23749093	23825287	circ09098	1	0	3	0	3	0	0	0
chr22	+	15	HLF	PFv2	chr22:17877040-17877094	chr22:17877040-17877094/+	17877040	17877094	circ09099	1	0	5	0	5	0	0	0
chr1	+	26	SW480	PFv2	chr1:117402185-117442325	chr1:117402185-117442325/+	117402185	117442325	circ06632	1	1	20	15	5	0	0	0
chr16	+	12	SW480	PFv2	chr16:88501299-88501603	chr16:88501299-88501603/+	88501299	88501603	circ09100	1	1	5	3	2	0	0	0
chr9	-	8	SW480	PFv2	chr9:33971650-33973237	chr9:33971650-33973237/-	33971650	33973237	circ04958	1	1	16	11	5	0	0	0
chr13	-	18	SW480	PFv2	chr13:113841685-113841968	chr13:113841685-113841968/-	113841685	113841968	circ09101	1	0	14	0	14	0	0	0
chr3	-	8	NCI-H23	PFv2	chr3:197640317-197640599	chr3:197640317-197640599/-	197640317	197640599	circ09102	1	1	4	4	0	0	0	0
chr5	-	182	NCI-H23	PFv2	chr5:47702205-48001851	chr5:47702205-48001851/-	47702205	48001851	circ09103	1	1	20	17	3	0	0	0
chr19	-	6	SW480	PFv2	chr19:5043792-5043985	chr19:5043792-5043985/-	5043792	5043985	circ09104	1	1	1	1	0	0	0	0
chr5	+	8	NCI-H23	PFv2	chr5:177209635-177212195	chr5:177209635-177212195/+	177209635	177212195	circ04180	1	1	14	12	2	0	0	0
chr8	+	16	NCI-H23	PFv2	chr8:144281010-144281250	chr8:144281010-144281250/+	144281010	144281250	circ09105	1	1	20	20	0	0	0	0
chr6	-	157	SW480	PFv2	chr6:26883342-26889197	chr6:26883342-26889197/-	26883342	26889197	circ09035	1	1	20	19	0	0	0	1
chr21	+	16	HLF	PFv2	chr21:10454133-10473729	chr21:10454133-10473729/+	10454133	10473729	circ07176	1	1	20	20	0	0	0	0
chr11	-	40	HLF	PFv2	chr11:62520469-62523013	chr11:62520469-62523013/-	62520469	62523013	circ08865	1	0	17	0	17	0	0	0
chr6	+	6	SW480	PFv2	chr6:157311017-157311867	chr6:157311017-157311867/+	157311017	157311867	circ09106	1	1	16	16	0	0	0	0
chr2	+	17	NCI-H23	PFv2	chr2:130055771-130446485	chr2:130055771-130446485/+	130055771	130446485	circ08774	1	1	20	20	0	0	0	0
chr7	-	7	SW480	PFv2	chr7:99493039-99494631	chr7:99493039-99494631/-	99493039	99494631	circ04127	1	1	20	20	0	0	0	0
chr1	-	12	SW480	PFv2	chr1:155438326-155459898	chr1:155438326-155459898/-	155438326	155459898	circ07032	1	1	20	20	0	0	0	0
chr19	+	6	SW480	PFv2	chr19:47362475-47362693	chr19:47362475-47362693/+	47362475	47362693	circ04552	1	1	6	6	0	0	0	0
chr16	+	22	NCI-H23	PFv2	chr16:494791-495037	chr16:494791-495037/+	494791	495037	circ09107	0	0	0	0	0	0	0	0
chr1	-	35	NCI-H23	PFv2	chr1:152304470-152308358	chr1:152304470-152308358/-	152304470	152308358	circ09108	1	0	16	0	16	0	0	0
chr10	-	21	HLF	PFv2	chr10:133480986-133481146	chr10:133480986-133481146/-	133480986	133481146	circ09109	1	1	3	3	0	0	0	0
chr4	+	6	NCI-H23	PFv2	chr4:177353307-177360677	chr4:177353307-177360677/+	177353307	177360677	circ04189	1	1	15	14	1	0	0	0
chr21	+	13	NCI-H23	PFv2	chr21:46140370-46140420	chr21:46140370-46140420/+	46140370	46140420	circ09110	0	0	0	0	0	0	0	0
chr16	-	10	NCI-H23	PFv2	chr16:1372921-1373799	chr16:1372921-1373799/-	1372921	1373799	circ09111	1	1	2	2	0	0	0	0
chr2	+	23	HLF	PFv2	chr2:36358903-36396787	chr2:36358903-36396787/+	36358903	36396787	circ05737	1	1	20	20	0	0	0	0
chr11	-	8	HLF	PFv2	chr11:677273-677727	chr11:677273-677727/-	677273	677727	circ09112	1	0	5	0	5	0	0	0
chr6	+	19	SW480	PFv2	chr6:103709225-104489589	chr6:103709225-104489589/+	103709225	104489589	circ09113	1	0	9	0	9	0	0	0
chr12	+	28	NCI-H23	PFv2	chr12:69251128-69262562	chr12:69251128-69262562/+	69251128	69262562	circ02776	1	1	20	20	0	0	0	0
chr22	+	9	HLF	PFv2	chr22:17876761-17876878	chr22:17876761-17876878/+	17876761	17876878	circ09114	1	0	13	0	13	0	0	0
chr8	+	13	HLF	PFv2	chr8:118091667-118097369	chr8:118091667-118097369/+	118091667	118097369	circ09115	1	0	20	0	20	0	0	0
chr5	+	6	HLF	PFv2	chr5:65947914-65950100	chr5:65947914-65950100/+	65947914	65950100	circ09116	0	0	0	0	0	0	0	0
chr12	-	38	HLF	PFv2	chr12:116230532-116237705	chr12:116230532-116237705/-	116230532	116237705	circ04143	1	0	20	0	20	0	0	0
chr9	+	14	HLF	PFv2	chr9:137102617-137103634	chr9:137102617-137103634/+	137102617	137103634	circ08554	1	0	4	0	4	0	0	0
chr19	-	10	NCI-H23	PFv2	chr19:53353331-53353499	chr19:53353331-53353499/-	53353331	53353499	circ09079	0	0	0	0	0	0	0	0
chr1	+	28	NCI-H23	PFv2	chr1:16566407-16567351	chr1:16566407-16567351/+	16566407	16567351	circ09117	1	0	20	0	20	0	0	0
chr3	+	13	HLF	PFv2	chr3:110889580-111019476	chr3:110889580-111019476/+	110889580	111019476	circ09118	0	0	0	0	0	0	0	0
chr9	+	14	HLF	PFv2	chr9:44692458-44732427	chr9:44692458-44732427/+	44692458	44732427	circ09119	1	1	20	20	0	0	0	0
chr7	+	24	NCI-H23	PFv2	chr7:18990540-19689180	chr7:18990540-19689180/+	18990540	19689180	circ09120	1	0	20	0	20	0	0	0
chr1	-	8	HLF	PFv2	chr1:633895-633998	chr1:633895-633998/-	633895	633998	circ09121	0	0	0	0	0	0	0	0
chr17	+	8	NCI-H23	PFv2	chr17:39490556-39501439	chr17:39490556-39501439/+	39490556	39501439	circ09122	1	1	20	20	0	0	0	0
chr22	-	51	HLF	PFv2	chr22:17877049-17877121	chr22:17877049-17877121/-	17877049	17877121	circ09123	1	0	6	0	6	0	0	0
chr9	+	17	NCI-H23	PFv2	chr9:137102264-137103132	chr9:137102264-137103132/+	137102264	137103132	circ08832	1	0	1	0	1	0	0	0
chr2	+	6	HLF	PFv2	chr2:130052749-130443639	chr2:130052749-130443639/+	130052749	130443639	circ08589	1	1	7	3	4	0	0	0
chr17	-	14	SW480	PFv2	chr17:46094559-46570869	chr17:46094559-46570869/-	46094559	46570869	circ09124	1	1	16	16	0	0	0	0
chr1	-	6	NCI-H23	PFv2	chr1:21050865-21089213	chr1:21050865-21089213/-	21050865	21089213	circ07763	0	0	0	0	0	0	0	0
chr5	+	26	HLF	PFv2	chr5:21491320-21497196	chr5:21491320-21497196/+	21491320	21497196	circ05763	1	1	14	13	0	0	0	1
chr11	+	9	SW480	PFv2	chr11:68372397-68372477	chr11:68372397-68372477/+	68372397	68372477	circ09125	0	0	0	0	0	0	0	0
chr12	-	8	SW480	PFv2	chr12:10420363-10435410	chr12:10420363-10435410/-	10420363	10435410	circ09126	1	0	17	0	17	0	0	0
chr1	-	8	HLF	PFv2	chr1:94220257-94231643	chr1:94220257-94231643/-	94220257	94231643	circ07505	1	1	20	20	0	0	0	0
chr7	+	14	SW480	PFv2	chr7:100355142-100355804	chr7:100355142-100355804/+	100355142	100355804	circ09127	1	1	8	8	0	0	0	0
chr1	+	71	HLF	PFv2	chr1:148537010-148559965	chr1:148537010-148559965/+	148537010	148559965	circ09128	1	0	20	0	20	0	0	0
chr12	+	122	HLF	PFv2	chr12:124912506-124912962	chr12:124912506-124912962/+	124912506	124912962	circ08890	1	0	20	0	20	0	0	0
chr4	+	7	HLF	PFv2	chr4:87046165-87047594	chr4:87046165-87047594/+	87046165	87047594	circ06429	1	1	19	19	0	0	0	0
chr20	-	6	NCI-H23	PFv2	chr20:54157168-54171670	chr20:54157168-54171670/-	54157168	54171670	circ06047	1	1	2	2	0	0	0	0
chr19	-	21	NCI-H23	PFv2	chr19:34392042-34392192	chr19:34392042-34392192/-	34392042	34392192	circ09129	1	1	16	6	10	0	0	0
chr1	-	7	SW480	PFv2	chr1:152215657-152219875	chr1:152215657-152219875/-	152215657	152219875	circ09130	1	0	14	0	14	0	0	0
chr10	+	24	NCI-H23	PFv2	chr10:128107441-128108536	chr10:128107441-128108536/+	128107441	128108536	circ09131	1	0	13	0	13	0	0	0
chr1	-	7	HLF	PFv2	chr1:180397515-180413471	chr1:180397515-180413471/-	180397515	180413471	circ03136	1	1	17	17	0	0	0	0
chr2	+	6	SW480	PFv2	chr2:177219036-177219159	chr2:177219036-177219159/+	177219036	177219159	circ09132	0	0	0	0	0	0	0	0
chr20	-	10	HLF	PFv2	chr20:28562390-29456793	chr20:28562390-29456793/-	28562390	29456793	circ09133	1	1	20	20	0	0	0	0
chr17	-	1018	NCI-H23	PFv2	chr17:43251701-43290163	chr17:43251701-43290163/-	43251701	43290163	circ09134	1	1	9	9	0	0	0	0
chr9	+	7	SW480	PFv2	chr9:93471140-93498886	chr9:93471140-93498886/+	93471140	93498886	circ09135	1	1	20	20	0	0	0	0
chr4	+	6	HLF	PFv2	chr4:105233896-105237351	chr4:105233896-105237351/+	105233896	105237351	circ05012	1	1	20	20	0	0	0	0
chr12	-	7	SW480	PFv2	chr12:95208842-95211267	chr12:95208842-95211267/-	95208842	95211267	circ02778	1	1	14	14	0	0	0	0
chr14	-	23	NCI-H23	PFv2	chr14:104950026-104952996	chr14:104950026-104952996/-	104950026	104952996	circ09136	1	0	7	0	7	0	0	0
chr10	-	6	NCI-H23	PFv2	chr10:131918101-131918275	chr10:131918101-131918275/-	131918101	131918275	circ09137	1	1	2	2	0	0	0	0
chr4	+	30	HLF	PFv2	chr4:188505702-188506064	chr4:188505702-188506064/+	188505702	188506064	circ09138	1	1	20	20	0	0	0	0
chr18	+	13	NCI-H23	PFv2	chr18:3255838-3277857	chr18:3255838-3277857/+	3255838	3277857	circ09139	1	0	20	0	20	0	0	0
chr3	+	36	NCI-H23	PFv2	chr3:197642860-197643847	chr3:197642860-197643847/+	197642860	197643847	circ09140	1	1	4	4	0	0	0	0
chr16	-	10	SW480	PFv2	chr16:21519827-21911371	chr16:21519827-21911371/-	21519827	21911371	circ09141	1	0	20	0	20	0	0	20
chr11	unknown	11	SW480	segemehl	chr11:68347846-68365702	chr11:68347846-68365702/unknown	68347846	68365702	circ09142	0	0	0	0	0	0	0	0
chr5	unknown	6	NCI-H23	segemehl	chr5:14405847-14420021	chr5:14405847-14420021/unknown	14405847	14420021	circ06702	1	1	18	18	0	0	0	0
chr4	unknown	6	HLF	segemehl	chr4:39075964-39086727	chr4:39075964-39086727/unknown	39075964	39086727	circ07285	1	1	20	20	0	0	0	0
chr6	unknown	7	NCI-H23	segemehl	chr6:170317369-170330550	chr6:170317369-170330550/unknown	170317369	170330550	circ05327	1	1	20	16	4	0	0	0
chr2	unknown	9	HLF	segemehl	chr2:231460777-231461582	chr2:231460777-231461582/unknown	231460777	231461582	circ09143	1	0	3	0	3	0	0	0
chr7	unknown	10	HLF	segemehl	chr7:155706859-155718443	chr7:155706859-155718443/unknown	155706859	155718443	circ03914	1	1	11	7	4	0	0	0
chr11	unknown	8	HLF	segemehl	chr11:19159815-19160681	chr11:19159815-19160681/unknown	19159815	19160681	circ09144	0	0	0	0	0	0	0	0
chr3	unknown	7	HLF	segemehl	chr3:31576395-31580096	chr3:31576395-31580096/unknown	31576395	31580096	circ03196	1	1	20	20	0	0	0	0
chr11	unknown	9	HLF	segemehl	chr11:65499641-65499940	chr11:65499641-65499940/unknown	65499641	65499940	circ09145	0	0	0	0	0	0	0	0
chr4	unknown	8	HLF	segemehl	chr4:1311978-1322503	chr4:1311978-1322503/unknown	1311978	1322503	circ07057	1	1	5	4	1	0	0	0
chr6	unknown	22	HLF	segemehl	chr6:87215902-87218731	chr6:87215902-87218731/unknown	87215902	87218731	circ04746	1	1	20	20	0	0	0	0
chr18	unknown	60	NCI-H23	segemehl	chr18:9931809-9937066	chr18:9931809-9937066/unknown	9931809	9937066	circ02997	1	1	16	15	1	0	0	0
chr1	unknown	10	SW480	segemehl	chr1:13773077-13782831	chr1:13773077-13782831/unknown	13773077	13782831	circ06742	1	1	1	1	0	0	0	0
chr1	unknown	6	NCI-H23	segemehl	chr1:235480053-235494828	chr1:235480053-235494828/unknown	235480053	235494828	circ05820	1	1	20	20	0	0	0	0
chr19	unknown	11	NCI-H23	segemehl	chr19:11120091-11120522	chr19:11120091-11120522/unknown	11120091	11120522	circ03968	1	1	3	3	0	0	0	0
chr12	unknown	41	HLF	segemehl	chr12:120154969-120155719	chr12:120154969-120155719/unknown	120154969	120155719	circ03014	1	1	20	13	7	0	0	0
chr21	unknown	7	SW480	segemehl	chr21:8440364-8440803	chr21:8440364-8440803/unknown	8440364	8440803	circ09146	0	0	0	0	0	0	0	0
chr2	unknown	25	HLF	segemehl	chr2:214767481-214781509	chr2:214767481-214781509/unknown	214767481	214781509	circ05303	1	1	20	20	0	0	0	0
chr1	unknown	46	NCI-H23	segemehl	chr1:155853275-155853806	chr1:155853275-155853806/unknown	155853275	155853806	circ07041	1	1	20	20	0	0	0	0
chr1	unknown	9	HLF	segemehl	chr1:179084489-179085146	chr1:179084489-179085146/unknown	179084489	179085146	circ09147	1	1	20	20	0	0	0	0
chr11	unknown	11	HLF	segemehl	chr11:34071725-34076642	chr11:34071725-34076642/unknown	34071725	34076642	circ09148	0	0	0	0	0	0	0	0
chr8	unknown	7	NCI-H23	segemehl	chr8:47396375-47407961	chr8:47396375-47407961/unknown	47396375	47407961	circ02896	1	1	20	20	0	0	0	0
chr17	unknown	7	NCI-H23	segemehl	chr17:517658-518670	chr17:517658-518670/unknown	517658	518670	circ09149	1	1	17	3	6	0	0	9
chr15	unknown	6	HLF	segemehl	chr15:50948019-50958794	chr15:50948019-50958794/unknown	50948019	50958794	circ03576	1	1	20	20	0	0	0	0
chr3	unknown	37	HLF	segemehl	chr3:197865422-197875775	chr3:197865422-197875775/unknown	197865422	197875775	circ03071	1	1	7	7	0	0	0	0
chr12	unknown	48	NCI-H23	segemehl	chr12:120154969-120155719	chr12:120154969-120155719/unknown	120154969	120155719	circ03014	1	1	20	13	7	0	0	0
chr11	unknown	11	HLF	segemehl	chr11:65499694-65500115	chr11:65499694-65500115/unknown	65499694	65500115	circ09150	1	1	20	20	0	0	0	0
chr4	unknown	63	SW480	segemehl	chr4:186706562-186709845	chr4:186706562-186709845/unknown	186706562	186709845	circ04898	1	1	11	11	0	0	0	0
chr17	unknown	17	NCI-H23	segemehl	chr17:29285991-29287716	chr17:29285991-29287716/unknown	29285991	29287716	circ05240	1	1	20	20	0	0	0	0
chr20	unknown	9	SW480	segemehl	chr20:38057531-38066256	chr20:38057531-38066256/unknown	38057531	38066256	circ03006	1	1	15	15	0	0	0	0
chr10	unknown	8	NCI-H23	segemehl	chr10:125824766-125825185	chr10:125824766-125825185/unknown	125824766	125825185	circ04653	1	1	20	20	0	0	0	0
chr2	unknown	12	NCI-H23	segemehl	chr2:32414768-32416163	chr2:32414768-32416163/unknown	32414768	32416163	circ04241	1	1	19	19	0	0	0	0
chr21	unknown	7	NCI-H23	segemehl	chr21:45128401-45134832	chr21:45128401-45134832/unknown	45128401	45134832	circ04426	1	1	20	18	2	0	0	0
chr16	unknown	6	NCI-H23	segemehl	chr16:69695135-69695379	chr16:69695135-69695379/unknown	69695135	69695379	circ04933	1	1	12	12	0	0	0	0
chr1	unknown	7	SW480	segemehl	chr1:32036909-32038619	chr1:32036909-32038619/unknown	32036909	32038619	circ09151	1	1	20	17	3	0	0	0
chr10	unknown	7	SW480	segemehl	chr10:124681606-124682379	chr10:124681606-124682379/unknown	124681606	124682379	circ07376	1	1	20	20	0	0	0	0
chr6	unknown	7	NCI-H23	segemehl	chr6:34606554-34606904	chr6:34606554-34606904/unknown	34606554	34606904	circ08291	1	1	20	19	1	0	0	0
chr20	unknown	8	HLF	segemehl	chr20:35366556-35384133	chr20:35366556-35384133/unknown	35366556	35384133	circ08027	1	1	18	18	0	0	0	0
chr17	unknown	8	NCI-H23	segemehl	chr17:30484213-30492753	chr17:30484213-30492753/unknown	30484213	30492753	circ04228	1	1	20	20	0	0	0	0
chr10	unknown	9	NCI-H23	segemehl	chr10:124681606-124682379	chr10:124681606-124682379/unknown	124681606	124682379	circ07376	1	1	20	20	0	0	0	0
chr15	unknown	7	HLF	segemehl	chr15:74671454-74675142	chr15:74671454-74675142/unknown	74671454	74675142	circ02886	1	1	20	20	0	0	0	0
chr18	unknown	7	HLF	segemehl	chr18:78839310-78840979	chr18:78839310-78840979/unknown	78839310	78840979	circ09152	1	1	20	20	0	0	0	0
chr7	unknown	8	HLF	segemehl	chr7:64543706-64544432	chr7:64543706-64544432/unknown	64543706	64544432	circ05748	1	1	20	13	7	0	0	0
chr5	unknown	21	SW480	segemehl	chr5:70219917-70222015	chr5:70219917-70222015/unknown	70219917	70222015	circ09153	1	1	9	9	0	0	0	0
chr2	unknown	13	NCI-H23	segemehl	chr2:63856305-63857936	chr2:63856305-63857936/unknown	63856305	63857936	circ07256	1	1	15	15	0	0	0	0
chr1	unknown	9	HLF	segemehl	chr1:31059203-31059577	chr1:31059203-31059577/unknown	31059203	31059577	circ02869	1	1	20	20	0	0	0	0
chr15	unknown	8	SW480	segemehl	chr15:40744046-40745259	chr15:40744046-40745259/unknown	40744046	40745259	circ05441	1	1	20	20	0	0	0	0
chr7	unknown	11	NCI-H23	segemehl	chr7:2229983-2230727	chr7:2229983-2230727/unknown	2229983	2230727	circ05062	1	1	4	4	0	0	0	0
chr15	unknown	29	HLF	segemehl	chr15:41696074-41699159	chr15:41696074-41699159/unknown	41696074	41699159	circ02804	1	1	20	18	2	0	0	0
chr10	unknown	6	HLF	segemehl	chr10:48401611-48410168	chr10:48401611-48410168/unknown	48401611	48410168	circ06220	1	1	20	20	0	0	0	0
chr2	unknown	12	HLF	segemehl	chr2:45546731-45553730	chr2:45546731-45553730/unknown	45546731	45553730	circ07020	1	1	20	20	0	0	0	0
chr3	unknown	6	HLF	segemehl	chr3:61989624-62003497	chr3:61989624-62003497/unknown	61989624	62003497	circ05539	1	1	20	20	0	0	0	0
chr11	unknown	16	HLF	segemehl	chr11:62531284-62531446	chr11:62531284-62531446/unknown	62531284	62531446	circ09154	1	1	5	2	3	0	0	0
chr11	unknown	6	HLF	segemehl	chr11:62519173-62519359	chr11:62519173-62519359/unknown	62519173	62519359	circ09155	1	1	14	14	0	0	0	0
chr1	unknown	6	HLF	segemehl	chr1:24514313-24514567	chr1:24514313-24514567/unknown	24514313	24514567	circ05795	1	1	20	20	0	0	0	0
chr3	unknown	11	NCI-H23	segemehl	chr3:170359698-170361429	chr3:170359698-170361429/unknown	170359698	170361429	circ06164	1	1	20	20	0	0	0	0
chr1	unknown	6	SW480	segemehl	chr1:47280240-47282459	chr1:47280240-47282459/unknown	47280240	47282459	circ05298	1	1	20	20	0	0	0	0
chr11	unknown	12	NCI-H23	segemehl	chr11:65499689-65499914	chr11:65499689-65499914/unknown	65499689	65499914	circ09156	0	0	0	0	0	0	0	0
chr14	unknown	14	NCI-H23	segemehl	chr14:49862615-49862799	chr14:49862615-49862799/unknown	49862615	49862799	circ04687	0	0	0	0	0	0	0	0
chr11	unknown	6	HLF	segemehl	chr11:65502264-65502417	chr11:65502264-65502417/unknown	65502264	65502417	circ09157	0	0	0	0	0	0	0	0
chrX	unknown	6	HLF	segemehl	chrX:107840669-107854704	chrX:107840669-107854704/unknown	107840669	107854704	circ03492	1	1	12	12	0	0	0	0
chr14	unknown	7	HLF	segemehl	chr14:34800223-34802988	chr14:34800223-34802988/unknown	34800223	34802988	circ06902	1	1	20	20	0	0	0	0
chr8	unknown	7	HLF	segemehl	chr8:96231013-96231901	chr8:96231013-96231901/unknown	96231013	96231901	circ09158	1	1	20	20	0	0	0	0
chr9	unknown	10	HLF	segemehl	chr9:33953284-33963791	chr9:33953284-33963791/unknown	33953284	33963791	circ04405	1	1	20	15	5	0	0	1
chr21	unknown	6	NCI-H23	segemehl	chr21:39293810-39298582	chr21:39293810-39298582/unknown	39293810	39298582	circ09159	1	1	20	20	0	0	0	0
chr7	unknown	50	HLF	segemehl	chr7:139715931-139717015	chr7:139715931-139717015/unknown	139715931	139717015	circ05165	1	1	11	11	0	0	0	0
chr3	unknown	10	HLF	segemehl	chr3:170359698-170361429	chr3:170359698-170361429/unknown	170359698	170361429	circ06164	1	1	20	20	0	0	0	0
chr4	unknown	87	HLF	segemehl	chr4:37631384-37638504	chr4:37631384-37638504/unknown	37631384	37638504	circ07352	1	1	15	11	4	0	0	0
chr4	unknown	25	HLF	segemehl	chr4:55411613-55417985	chr4:55411613-55417985/unknown	55411613	55417985	circ07091	1	1	20	20	0	0	0	0
chr1	unknown	23	HLF	segemehl	chr1:20757165-20773610	chr1:20757165-20773610/unknown	20757165	20773610	circ05558	1	1	18	18	0	0	0	0
chr2	unknown	7	NCI-H23	segemehl	chr2:241704652-241712071	chr2:241704652-241712071/unknown	241704652	241712071	circ05429	1	1	6	6	0	0	0	0
chr1	unknown	19	HLF	segemehl	chr1:41070594-41075451	chr1:41070594-41075451/unknown	41070594	41075451	circ03214	1	0	20	0	20	0	0	0
chr6	unknown	12	HLF	segemehl	chr6:5368549-5369182	chr6:5368549-5369182/unknown	5368549	5369182	circ06020	1	1	16	14	2	0	0	0
chr19	unknown	8	SW480	segemehl	chr19:8455404-8463686	chr19:8455404-8463686/unknown	8455404	8463686	circ04392	1	1	20	20	0	0	0	0
chr20	unknown	6	HLF	segemehl	chr20:56381432-56384324	chr20:56381432-56384324/unknown	56381432	56384324	circ03912	0	0	0	0	0	0	0	0
chr2	unknown	10	NCI-H23	segemehl	chr2:169811263-169811725	chr2:169811263-169811725/unknown	169811263	169811725	circ09160	1	1	18	18	0	0	0	0
chr11	unknown	7	HLF	segemehl	chr11:65499718-65499934	chr11:65499718-65499934/unknown	65499718	65499934	circ09161	0	0	0	0	0	0	0	0
chr12	unknown	6	NCI-H23	segemehl	chr12:26990449-27003390	chr12:26990449-27003390/unknown	26990449	27003390	circ07343	1	1	20	20	0	0	0	0
chr20	unknown	13	NCI-H23	segemehl	chr20:35729311-35732135	chr20:35729311-35732135/unknown	35729311	35732135	circ04338	1	0	20	0	20	0	0	0
chr4	unknown	15	HLF	segemehl	chr4:1228198-1241519	chr4:1228198-1241519/unknown	1228198	1241519	circ03750	1	1	3	3	0	0	0	0
chr22	unknown	6	NCI-H23	segemehl	chr22:36341369-36349255	chr22:36341369-36349255/unknown	36341369	36349255	circ03066	1	1	16	16	0	0	0	0
chr2	unknown	11	HLF	segemehl	chr2:58084088-58089723	chr2:58084088-58089723/unknown	58084088	58089723	circ06623	0	0	0	0	0	0	0	0
